salesman_id,country_id,product_id,date,Amount,Boxes Shipped
00012,C-002,0000005,2024-07-22,12398,161
00016,C-005,0000014,2024-04-28,1509,28
00021,C-003,0000017,2024-05-30,5869,354
00025,C-005,0000012,2024-07-21,2770,159
00004,C-001,0000021,2024-08-02,3542,494
00007,C-004,0000022,2024-06-15,7624,139
00005,C-002,0000002,2024-07-05,9928,130
00017,C-004,0000004,2024-04-12,8,548
00003,C-003,0000022,2024-08-18,1625,103
00004,C-001,0000007,2024-01-12,6302,287
00006,C-006,0000015,2024-08-11,8578,15
00001,C-003,0000013,2024-01-13,5574,372
00016,C-001,0000020,2024-04-29,3466,133
00008,C-004,0000006,2024-07-07,1246,90
00023,C-004,0000001,2024-03-11,8889,4
00023,C-001,0000022,2024-02-16,5932,243
00009,C-003,0000011,2024-01-07,2621,34
00013,C-004,0000010,2024-01-12,1284,560
00013,C-002,0000009,2024-06-09,11034,155
00020,C-002,0000009,2024-05-16,2413,82
00003,C-001,0000002,2024-06-23,13136,90
00014,C-001,0000018,2024-01-28,14298,211
00024,C-001,0000001,2024-07-14,2838,212
00009,C-006,0000010,2024-04-18,7496,259
00005,C-005,0000012,2024-06-14,1815,79
00005,C-001,0000008,2024-04-15,8250,228
00015,C-006,0000003,2024-05-19,5606,64
00003,C-002,0000015,2024-04-13,1563,179
00016,C-006,0000019,2024-08-15,3997,411
00019,C-002,0000019,2024-08-22,3284,230
00019,C-004,0000020,2024-04-22,4610,58
00017,C-001,0000019,2024-08-03,9412,123
00018,C-004,0000011,2024-01-04,427,249
00021,C-006,0000006,2024-01-13,19449,204
00002,C-003,0000020,2024-05-11,14122,32
00016,C-004,0000003,2024-02-16,2257,231
00017,C-001,0000021,2024-05-20,11334,72
00001,C-001,0000010,2024-02-03,7866,436
00013,C-002,0000016,2024-05-06,11462,172
00006,C-001,0000019,2024-06-30,6155,132
00006,C-001,0000004,2024-03-22,868,143
00022,C-006,0000008,2024-02-17,9056,58
00001,C-001,0000002,2024-07-07,6569,66
00005,C-001,0000022,2024-03-16,7431,180
00021,C-001,0000005,2024-08-12,3673,124
00003,C-004,0000006,2024-01-21,6465,189
00005,C-003,0000007,2024-05-06,814,163
00005,C-006,0000007,2024-06-24,7302,134
00009,C-005,0000015,2024-05-05,8523,171
00008,C-004,0000005,2024-03-25,3823,85
00015,C-003,0000021,2024-02-14,10219,139
00015,C-004,0000002,2024-05-12,5798,206
00009,C-004,0000004,2024-01-25,4487,184
00025,C-001,0000002,2024-06-28,17238,13
00018,C-003,0000010,2024-07-13,7497,184
00014,C-005,0000012,2024-05-16,3034,245
00004,C-002,0000006,2024-03-14,6795,177
00006,C-005,0000006,2024-08-15,4273,280
00025,C-002,0000008,2024-02-16,1413,278
00010,C-001,0000016,2024-06-15,9853,43
00009,C-003,0000018,2024-05-27,10744,105
00019,C-005,0000010,2024-06-14,1214,101
00019,C-002,0000009,2024-02-25,4264,80
00019,C-002,0000006,2024-08-04,13808,270
00021,C-002,0000005,2024-06-28,2412,248
00006,C-006,0000013,2024-04-05,14603,12
00023,C-006,0000003,2024-07-05,17814,120
00017,C-004,0000009,2024-01-20,14346,48
00025,C-004,0000010,2024-02-16,10010,144
00015,C-001,0000010,2024-07-12,494,186
00021,C-002,0000018,2024-06-16,9119,253
00024,C-003,0000019,2024-04-13,1751,293
00017,C-001,0000007,2024-02-21,3402,69
00014,C-006,0000019,2024-05-11,6841,237
00025,C-002,0000007,2024-04-15,12584,328
00005,C-006,0000003,2024-06-07,14291,179
00005,C-001,0000015,2024-06-27,1998,303
00009,C-002,0000006,2024-07-29,9558,117
00019,C-006,0000004,2024-06-02,5595,174
00008,C-002,0000001,2024-01-26,16521,84
00008,C-006,0000005,2024-03-02,5546,139
00002,C-003,0000022,2024-01-10,8261,108
00013,C-005,0000022,2024-06-27,2636,110
00009,C-006,0000008,2024-06-30,8285,18
00014,C-003,0000002,2024-07-08,4590,78
00005,C-002,0000013,2024-06-08,13189,95
00004,C-001,0000016,2024-08-18,3768,212
00017,C-003,0000006,2024-04-08,7963,293
00019,C-006,0000014,2024-08-08,3665,191
00019,C-001,0000012,2024-08-26,335,66
00005,C-006,0000014,2024-01-14,2188,159
00018,C-005,0000020,2024-08-11,18482,295
00023,C-005,0000017,2024-05-31,11864,24
00002,C-004,0000007,2024-07-11,4332,10
00011,C-006,0000021,2024-03-02,3653,327
00023,C-003,0000018,2024-07-13,7024,89
00008,C-001,0000013,2024-08-03,10002,132
00015,C-001,0000003,2024-03-01,16461,171
00021,C-004,0000015,2024-04-13,8575,165
00013,C-006,0000014,2024-02-14,12191,177
00010,C-002,0000015,2024-07-26,969,233
00007,C-001,0000010,2024-01-27,6499,143
00001,C-002,0000003,2024-04-14,34,487
00005,C-005,0000017,2024-05-19,7641,154
00016,C-002,0000009,2024-02-09,5597,62
00007,C-001,0000013,2024-05-25,2640,59
00005,C-003,0000016,2024-01-26,4627,78
00013,C-002,0000015,2024-07-04,1900,297
00025,C-002,0000017,2024-04-13,13315,72
00003,C-003,0000004,2024-01-25,6359,121
00022,C-005,0000002,2024-04-25,2645,83
00022,C-005,0000009,2024-06-10,4880,427
00023,C-004,0000015,2024-08-22,11573,51
00002,C-002,0000006,2024-06-27,15627,225
00016,C-002,0000008,2024-06-30,4781,38
00001,C-002,0000017,2024-08-30,11793,101
00011,C-003,0000018,2024-08-23,1061,58
00022,C-004,0000005,2024-08-26,2500,44
00003,C-003,0000008,2024-03-09,676,158
00021,C-001,0000010,2024-04-20,1886,23
00010,C-006,0000021,2024-06-10,5094,524
00016,C-003,0000011,2024-02-08,1019,157
00007,C-003,0000015,2024-08-25,5617,23
00024,C-002,0000003,2024-02-16,10462,78
00018,C-001,0000005,2024-05-30,12842,26
00003,C-004,0000007,2024-06-29,6723,67
00003,C-005,0000012,2024-06-16,521,127
00007,C-001,0000021,2024-03-04,3106,159
00015,C-004,0000003,2024-03-15,1684,419
00015,C-004,0000007,2024-01-27,11226,84
00013,C-006,0000010,2024-07-05,1173,124
00009,C-005,0000021,2024-03-29,3917,287
00010,C-006,0000017,2024-05-12,4871,33
00005,C-005,0000010,2024-03-11,9307,48
00007,C-004,0000009,2024-07-11,5270,323
00006,C-004,0000019,2024-08-01,14722,61
00006,C-001,0000013,2024-02-16,13445,197
00015,C-005,0000006,2024-04-13,14886,248
00005,C-002,0000019,2024-02-14,53,371
00025,C-003,0000003,2024-03-14,11768,68
00005,C-003,0000013,2024-04-26,12898,25
00001,C-006,0000016,2024-04-05,3868,214
00022,C-006,0000010,2024-03-03,13524,253
00017,C-005,0000013,2024-06-13,2319,189
00012,C-004,0000022,2024-02-14,9037,377
00014,C-004,0000005,2024-04-18,8906,201
00005,C-004,0000002,2024-02-01,4041,423
00024,C-004,0000008,2024-08-04,2204,145
00020,C-004,0000017,2024-04-05,7037,172
00011,C-003,0000005,2024-01-26,12285,175
00017,C-001,0000006,2024-01-21,21813,183
00017,C-006,0000006,2024-08-22,6708,187
00017,C-001,0000010,2024-01-27,2514,226
00008,C-001,0000007,2024-02-16,11491,71
00024,C-005,0000018,2024-01-03,3763,49
00011,C-005,0000015,2024-08-24,5158,2
00005,C-005,0000013,2024-02-07,6661,418
00010,C-003,0000004,2024-02-11,4786,107
00017,C-006,0000011,2024-03-29,6798,82
00012,C-005,0000003,2024-06-15,782,348
00018,C-001,0000004,2024-04-26,653,136
00007,C-003,0000011,2024-07-15,4769,281
00013,C-002,0000011,2024-06-23,1124,19
00018,C-003,0000020,2024-01-11,16435,425
00013,C-001,0000007,2024-02-09,2922,289
00002,C-001,0000017,2024-06-06,12124,222
00024,C-001,0000021,2024-08-10,6449,244
00019,C-003,0000004,2024-01-04,2588,44
00020,C-006,0000022,2024-04-08,12109,16
00009,C-001,0000012,2024-03-02,4482,467
00002,C-006,0000010,2024-06-15,5295,679
00001,C-003,0000006,2024-02-14,5513,46
00016,C-001,0000006,2024-07-05,3707,392
00009,C-002,0000001,2024-01-12,7899,461
00015,C-002,0000001,2024-03-03,9813,100
00001,C-004,0000012,2024-05-18,2846,197
00006,C-002,0000021,2024-07-28,2942,220
00015,C-001,0000016,2024-02-07,1970,114
00020,C-002,0000008,2024-05-30,340,452
00010,C-003,0000018,2024-04-25,8818,29
00013,C-006,0000002,2024-02-16,6830,46
00021,C-003,0000010,2024-05-04,1370,58
00002,C-006,0000022,2024-06-02,7731,77
00018,C-005,0000021,2024-07-11,2757,463
00013,C-004,0000013,2024-06-07,70,63
00004,C-001,0000017,2024-07-06,10817,151
00016,C-002,0000018,2024-06-15,11595,153
00024,C-002,0000001,2024-04-14,1375,231
00022,C-002,0000010,2024-08-08,504,167
00012,C-001,0000010,2024-03-29,1135,27
00014,C-003,0000011,2024-07-04,4375,79
00025,C-002,0000005,2024-02-16,537,102
00008,C-006,0000013,2024-05-02,2702,164
00002,C-002,0000009,2024-07-21,11064,104
00006,C-003,0000005,2024-08-18,8862,226
00017,C-005,0000002,2024-06-22,565,256
00022,C-001,0000003,2024-07-19,5268,120
00023,C-001,0000003,2024-08-12,8698,89
00023,C-005,0000019,2024-06-07,6026,137
00012,C-006,0000003,2024-03-08,7033,87
00025,C-003,0000019,2024-04-08,1573,176
00015,C-006,0000009,2024-05-06,857,197
00014,C-002,0000010,2024-05-31,4899,11
00002,C-003,0000001,2024-01-13,2924,295
00018,C-005,0000022,2024-03-15,730,78
00020,C-006,0000003,2024-02-16,1348,332
00003,C-005,0000022,2024-01-14,8562,204
00008,C-003,0000015,2024-03-21,7327,102
00014,C-006,0000010,2024-05-17,8197,340
00022,C-004,0000002,2024-08-08,17842,53
00023,C-006,0000012,2024-04-26,4285,87
00023,C-003,0000022,2024-04-15,4196,256
00005,C-006,0000009,2024-05-19,6409,621
00018,C-006,0000010,2024-01-10,3010,24
00010,C-004,0000006,2024-05-04,568,225
00014,C-006,0000015,2024-04-05,6949,292
00020,C-002,0000006,2024-01-17,1009,69
00014,C-002,0000013,2024-03-22,12049,180
00024,C-003,0000015,2024-07-05,6969,102
00005,C-006,0000008,2024-04-27,10258,328
00017,C-006,0000017,2024-08-12,7220,71
00004,C-001,0000020,2024-03-11,783,273
00001,C-001,0000014,2024-05-13,9434,221
00018,C-005,0000004,2024-05-12,12756,99
00007,C-005,0000018,2024-01-12,807,198
00023,C-004,0000012,2024-03-29,13541,434
00014,C-002,0000007,2024-03-14,9976,12
00009,C-004,0000005,2024-05-24,9153,208
00018,C-006,0000011,2024-01-28,9251,79
00013,C-002,0000017,2024-05-24,3634,100
00007,C-003,0000003,2024-08-19,353,196
00011,C-003,0000013,2024-05-17,5304,354
00001,C-005,0000015,2024-06-07,7339,121
00025,C-006,0000011,2024-07-26,616,238
00024,C-002,0000009,2024-07-28,2505,397
00011,C-002,0000022,2024-05-23,5916,355
